ÀÏ½Ã	ÁöÁ¡	Æø¿°¿©ºÎ(O/X)	ÃÖ°íÃ¼°¨¿Âµµ(¡ÆC)	ÃÖ°í±â¿Â(¡ÆC)	Æò±Õ±â¿Â(¡ÆC)	ÃÖÀú±â¿Â(¡ÆC)	Æò±Õ»ó´ë½Àµµ(%)	Æø¿°Æ¯º¸(O/X)	Æø¿°¿µÇâ¿¹º¸(´Ü°è)	¿­´ë¾ß(O/X)	ÀÚ¿Ü¼±Áö¼ö(´Ü°è)
2024-05-17	°úÃµ(590)	X	25.7	26.9	18.1	8.1	65	X	 	X	³·À½
2024-05-17	¾çÁÖ(598)	X	24.2	24.5	16	6	75	X	 	X	³·À½
2024-05-17	´Ü¾ç(601)	X	24.2	25.8	15.1	5.3	73	X	 	X	³·À½
2024-05-17	ÁøÃµ(602)	X	24.7	26.5	18.8	11.4	58	X	 	X	³·À½
2024-05-17	±«»ê(603)	X	24.1	25.6	16.5	7.1	67	X	 	X	³·À½
2024-05-17	¿ÁÃµ(604)	X	24.6	26.5	17.4	9.1	66	X	 	X	³·À½
2024-05-17	È«ºÏ(608)	X						X	 	X	³·À½
2024-05-17	°øÁÖ(612)	X	23.9	25.3	18.2	12.3	62	X	 	X	³·À½
2024-05-17	¼­Ãµ(614)	X	22.9	23.6	17.3	10.1	72	X	 	X	³·À½
2024-05-17	³í»ê(615)	X	24.2	26	18.6	11.2	62	X	 	X	³·À½
2024-05-17	´çÁø(616)	X	23.5	23.6	17.9	11.8	69	X	 	X	³·À½
2024-05-17	Ã»¾ç(618)	X	23.8	24.9	16.6	8.2	70	X	 	X	³·À½
2024-05-17	À½¼º(619)	X	23.6	24.5	16.6	8.6	70	X	 	X	³·À½
2024-05-17	ÁõÆò(623)	X	23.6	25.3	18.1	11.5	62	X	 	X	³·À½
2024-05-17	ÅÂ¾È(627)	X	20.6	21.1	17.4	13	73	X	 	X	³·À½
2024-05-17	¿¹»ê(628)	X	23.6	24.4	18.3	11.7	63	X	 	X	³·À½
2024-05-17	¾Æ»ê(634)	X	25.6	26.2	18.5	10.8	65	X	 	X	³·À½
2024-05-17	°è·æ(636)	X	23.7	24.6	16.9	9.7	68	X	 	X	³·À½
2024-05-17	¿¬ÃµÃ»»ê(652)	X	24	24.7	15.5	5.9	74	X	 	X	³·À½
2024-05-17	¾ç¾ç(670)	X	24.8	27	21.7	13.8	38	X	 	X	³·À½
2024-05-17	¹«¾È(699)	X	24.2	26.1	18.4	10.3	66	X	 	X	³·À½
2024-05-17	¹«ÁÖ(701)	X	23.6	25.8	17.8	8.8	55	X	 	X	³·À½
2024-05-17	ÀÍ»ê(702)	X	23.6	25.7	18.3	11.6	60	X	 	X	³·À½
2024-05-17	Áø¾È(703)	X	22	23.6	16	8.2	59	X	 	X	³·À½
2024-05-17	´ã¾ç(706)	X	25	26.1	17.6	9.5	73	X	 	X	³·À½
2024-05-17	±¸·Ê(709)	X	25.1	27.5	16.4	8.2	70	X	 	X	³·À½
2024-05-17	³ªÁÖ(710)	X	23.8	25.9	17.4	9.1	67	X	 	X	³·À½
2024-05-17	¼øÃµ½Ã(712)	X	23.6	25.6	17.4	9.8	69	X	 	X	³·À½
2024-05-17	±¤¾çÀ¾(713)	X	24.1	26.3	17.9	9.8	63	X	 	X	³·À½
2024-05-17	Àå¼º(730)	X	24	25.6	18.1	9.1	63	X	 	X	³·À½
2024-05-17	¿µ¾Ï(731)	X	23	25	18.6	10.2	59	X	 	X	³·À½
2024-05-17	º¸¼º(732)	X	22.3	24.8	16.7	7.9	67	X	 	X	³·À½
2024-05-17	¿ÏÁÖ(734)	X	25	26.1	17.5	10	66	X	 	X	³·À½
2024-05-17	±èÁ¦(737)	X	23.8	25.5	19.5	13.1	50	X	 	X	³·À½
2024-05-17	È­¼ø(741)	X	24	26.5	17.6	8.9	57	X	 	X	³·À½
2024-05-17	ÇÔÆò(754)	X	23.9	25.6	17.6	10.6	70	X	 	X	³·À½
2024-05-17	°î¼º(768)	X	24.9	26.7	16.6	8.2	65	X	 	X	³·À½
2024-05-17	¾ÐÇØµµ(789)	X	22.4	23	18.6	15.2	66	X	 	X	³·À½
2024-05-17	¿µ¾ç(801)	X	23.5	25.3	14.9	4.2	71	X	 	X	³·À½
2024-05-17	¼ºÁÖ(810)	X	25.4	28.1	17.8	7.3	57	X	 	X	³·À½
2024-05-17	°í·É(812)	X	25	27.7	17.9	7.6	61	X	 	X	³·À½
2024-05-17	Ã»µµ(813)	X	24.7	27.7	17.1	7.1	61	X	 	X	³·À½
2024-05-17	¿¹Ãµ(815)	X	24.6	27	16.9	7.1	65	X	 	X	³·À½
2024-05-17	±èÃµ(822)	X	26.4	29.2	17.8	6.9	61	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	±ºÀ§(823)	X	25.9	27.1	17.2	7.6	70	X	 	X	³·À½
2024-05-17	Ä¥°î(825)	X	25.9	27.9	18.4	8.6	64	X	 	X	³·À½
2024-05-17	°æ»ê(827)	X	25.7	28.4	19.4	9.7	50	X	 	X	³·À½
2024-05-17	»ïÃ´(876)	X	25.7	28.2	21	14	40	X	 	X	³·À½
2024-05-17	¼ÓÃÊ(90)	X	24.8	26.8	21	14.8	39.8	X	 	X	³·À½
2024-05-17	»ïÃµÆ÷(907)	X	23.5	23.7	18.5	14.9	60	X	 	X	³·À½
2024-05-17	°í¼º(918)	X	21.7	22.2	17.1	10.9	68	X	 	X	³·À½
2024-05-17	Ã¢³ç(919)	X	25.6	27.8	18.4	8.6	59	X	 	X	³·À½
2024-05-17	ÇÔ¾È(920)	X	24.3	26.4	17.5	8.4	62	X	 	X	³·À½
2024-05-17	ºÏÃáÃµ(93)	X	24.2	25	15.3	5.7	71.6	X	 	X	³·À½
2024-05-17	ÇÏµ¿(932)	X	24	25.8	17.9	10.8	64	X	 	X	³·À½
2024-05-17	Ã¶¿ø(95)	X	23.9	24.5	15.4	5.7	73.6	X	 	X	³·À½
2024-05-17	µ¿µÎÃµ(98)	X	24.7	24.3	16.3	7.3	76	X	½É°¢	X	³·À½
2024-05-17	ÆÄÁÖ(99)	X	23.8	23.2	15.4	6.4	79.5	X	 	X	³·À½
2024-05-18	ºÏ°­¸ª(104)	X	28.3	30.8	24.7	19.2	34.3	X	 	X	³·À½
2024-05-18	µ¿ÇØ(106)	X	28.7	31.1	24.5	19.4	31.6	X	 	X	³·À½
2024-05-18	¼­¿ï(108)	X	26.1	26.5	20.7	16	65.3	X	 	X	³·À½
2024-05-18	ÀÎÃµ(112)	X	24.2	23.5	19.7	15.9	72.3	X	 	X	³·À½
2024-05-18	¿øÁÖ(114)	X	25.2	26.8	20	12	60.8	X	 	X	³·À½
2024-05-18	¿ï¸ªµµ(115)	X	24	24.7	21.8	18.4	46.4	X	 	X	³·À½
2024-05-18	¼ö¿ø(119)	X	25.5	26	19.1	12.1	71.3	X	 	X	³·À½
2024-05-18	¿µ¿ù(121)	X	27.1	28.3	18.5	9.2	65	X	 	X	³·À½
2024-05-18	ÃæÁÖ(127)	X	25.6	27.8	19.1	10.4	66.8	X	 	X	³·À½
2024-05-18	¼­»ê(129)	X	24.3	23.8	19.5	15.1	74.3	X	 	X	³·À½
2024-05-18	¿ïÁø(130)	X	28	31.2	24.1	18.7	36.3	X	 	X	³·À½
2024-05-18	Ã»ÁÖ(131)	X	26.1	28.6	21.7	14.5	54.5	X	 	X	³·À½
2024-05-18	´ëÀü(133)	X	25.4	27.6	20.4	12.1	57	X	 	X	³·À½
2024-05-18	ÃßÇ³·É(135)	X	25.3	27.5	18.1	7.6	57	X	 	X	³·À½
2024-05-18	¾Èµ¿(136)	X	25.9	27.9	19.4	10.8	61.9	X	 	X	³·À½
2024-05-18	»óÁÖ(137)	X	26.7	29	20.4	10.6	55	X	 	X	³·À½
2024-05-18	Æ÷Ç×(138)	X	26.6	30	23.4	16.7	34.8	X	 	X	³·À½
2024-05-18	±º»ê(140)	X	24.9	24.6	19.5	14.4	70	X	 	X	³·À½
2024-05-18	´ë±¸(143)	X	26.4	30.6	21.4	12.1	44.6	X	 	X	³·À½
2024-05-18	ÀüÁÖ(146)	X	27	28.5	21	14.6	59.5	X	 	X	³·À½
2024-05-18	¿ï»ê(152)	X	26.6	28.9	21.3	13.3	43.6	X	 	X	³·À½
2024-05-18	Ã¢¿ø(155)	X	25.6	27.8	20.3	13.5	62	X	 	X	³·À½
2024-05-18	±¤ÁÖ(156)	X	27.8	28.8	21.5	14.4	64.8	X	 	X	³·À½
2024-05-18	ºÎ»ê(159)	X	24.8	24.2	20.1	16	61.9	X	 	X	³·À½
2024-05-18	Åë¿µ(162)	X	24.2	24.7	18.9	14.6	75.1	X	 	X	³·À½
2024-05-18	¸ñÆ÷(165)	X	24.9	25.4	20.4	16.1	69.8	X	 	X	³·À½
2024-05-18	¿©¼ö(168)	X	23.8	23.6	19.1	15.2	73.3	X	 	X	³·À½
2024-05-18	Èæ»êµµ(169)	X	25.3	24.5	18.6	14.9	78.5	X	 	X	³·À½
2024-05-18	¿Ïµµ(170)	X	26.8	26.9	19.5	13.9	71.9	X	 	X	³·À½
2024-05-18	°íÃ¢(172)	X						X	 	X	³·À½
2024-05-18	Á¦ÁÖ(184)	X	25.8	26.7	20.3	16.2	59.3	X	 	X	³·À½
2024-05-18	ÁøÁÖ(192)	X	26	26.7	18.4	9.8	70.3	X	 	X	³·À½
2024-05-18	¾çÆò(202)	X	25.8	27	19.5	11.7	66.6	X	 	X	³·À½
2024-05-18	ÀÌÃµ(203)	X	26.4	27.4	19.8	11	70.8	X	 	X	³·À½
2024-05-18	ÀÎÁ¦(211)	X	25.6	26.8	18.1	9	71.4	X	 	X	³·À½
2024-05-18	È«Ãµ(212)	X	26	27	18.8	9.8	68.5	X	 	X	³·À½
2024-05-18	ÅÂ¹é(216)	X	24	27	19.2	11.1	38.4	X	 	X	³·À½
2024-05-18	Á¤¼±±º(217)	X	27	29.3	18.2	7.2	61.5	X	 	X	³·À½
2024-05-18	Á¦Ãµ(221)	X	25.4	26.4	17.7	8.9	72.8	X	 	X	³·À½
2024-05-18	º¸Àº(226)	X	24.6	26.8	18.5	9.5	64.5	X	 	X	³·À½
2024-05-18	Ãµ¾È(232)	X	26.2	27	19.3	10.7	69	X	 	X	³·À½
2024-05-18	º¸·É(235)	X	24.3	23.9	19.9	16.3	71	X	 	X	³·À½
2024-05-18	ºÎ¿©(236)	X	26.3	26.9	19	11.6	74	X	 	X	³·À½
2024-05-18	±Ý»ê(238)	X	25.9	28.1	18.8	8.5	62.9	X	 	X	³·À½
2024-05-18	¼¼Á¾(239)	X	25.8	27.5	19.7	12.3	62.4	X	 	X	³·À½
2024-05-18	ºÎ¾È(243)	X	26	26.6	20	14.3	68.4	X	 	X	³·À½
2024-05-18	ÀÓ½Ç(244)	X	25.5	27.8	18.7	8.6	65.1	X	 	X	³·À½
2024-05-18	Á¤À¾(245)	X	27.1	28.9	20.7	12.9	65.1	X	 	X	³·À½
2024-05-18	³²¿ø(247)	X	27	29.1	19.4	9.2	57.3	X	 	X	³·À½
2024-05-18	Àå¼ö(248)	X	24	26.6	17.4	7.4	60	X	 	X	³·À½
2024-05-18	¿µ±¤±º(252)	X	26.4	27.2	20.4	14.1	69	X	 	X	³·À½
2024-05-18	±èÇØ½Ã(253)	X	26.5	28	20.6	13.1	52.8	X	 	X	³·À½
2024-05-18	¼øÃ¢±º(254)	X	26.5	28.8	19.3	10.4	60.6	X	 	X	³·À½
2024-05-18	¾ç»ê½Ã(257)	X	26.2	27.6	20.3	12.6	59	X	 	X	³·À½
2024-05-18	°­Áø±º(259)	X	26.1	25.8	18.9	12.3	80	X	 	X	³·À½
2024-05-18	ÀåÈï(260)	X	24.9	24.9	17.7	10.6	77.1	X	 	X	³·À½
2024-05-18	ÇØ³²(261)	X	26.4	26.1	19.9	13.8	73.8	X	 	X	³·À½
2024-05-18	°íÈï(262)	X	25.8	26.3	18.7	11.2	71.6	X	 	X	³·À½
2024-05-18	ÀÇ·É±º(263)	X	26.1	28.6	19.4	9.8	57.3	X	 	X	³·À½
2024-05-18	ÇÔ¾ç±º(264)	X	27.1	29.7	18.5	6.9	58.1	X	 	X	³·À½
2024-05-18	Áøµµ±ºASOS(268)	X	24.4	24.2	19	13.2	73.6	X	 	X	³·À½
2024-05-18	ºÀÈ­(271)	X	25.1	26.5	17.4	8	67.9	X	 	X	³·À½
2024-05-18	¿µÁÖ(272)	X	26.2	27.7	19.3	10	61.6	X	 	X	³·À½
2024-05-18	¹®°æ(273)	X	26.3	28.5	19.8	10.1	58.3	X	 	X	³·À½
2024-05-18	Ã»¼Û±º(276)	X	25.2	28.1	17.6	7.2	61.1	X	 	X	³·À½
2024-05-18	¿µ´ö(277)	X	26.6	29	23.1	13.4	37.4	X	 	X	³·À½
2024-05-18	ÀÇ¼º(278)	X	26	28.7	18.7	8.6	65.8	X	 	X	³·À½
2024-05-18	±¸¹Ì(279)	X	26.6	28.9	19.9	10.8	57	X	 	X	³·À½
2024-05-18	¿µÃµ(281)	X	25.7	28.8	19.3	9.5	58	X	 	X	³·À½
2024-05-18	°æÁÖ½Ã(283)	X	26.8	30.5	20.7	9.9	49.8	X	 	X	³·À½
2024-05-18	°ÅÃ¢(284)	X	25.7	28.9	17.5	6.5	60.1	X	 	X	³·À½
2024-05-18	ÇÕÃµ(285)	X	26.5	29.3	20	10	54.9	X	 	X	³·À½
2024-05-18	¹Ð¾ç(288)	X	26.4	29.5	19.9	10.9	53.3	X	 	X	³·À½
2024-05-18	»êÃ»(289)	X	26.6	27.9	18.5	8.4	65.1	X	 	X	³·À½
2024-05-18	°ÅÁ¦(294)	X	24.5	25.3	19.2	14.1	59.6	X	 	X	³·À½
2024-05-18	³²ÇØ(295)	X	25.2	26	19.3	13.5	56.5	X	 	X	³·À½
2024-05-18	ºÎÃµ(433)	X	24.4	24.9	18.9	13.2	66	X	 	X	³·À½
2024-05-18	¾È¾ç(434)	X	20.5	25.8	20.1	14.9		X	 	X	³·À½
2024-05-18	±¤¸í(437)	X	26	26.6	21.3	16.1	61	X	 	X	³·À½
2024-05-18	±ºÆ÷(438)	X	25.6	26.6	20	14	64	X	 	X	³·À½
2024-05-18	±èÆ÷(441)	X		25.5	19.6	14.4		X	 	X	³·À½
2024-05-18	ÇÏ³²(444)	X	26.3	27.4	19.3	11.5	64	X	 	X	³·À½
2024-05-18	ÀÇ¿Õ(445)	X	25.6	25.5	18.4	11.4	72	X	 	X	³·À½
2024-05-18	Æ÷Ãµ(504)	X	26.7	26.9	19.1	10.9	75	X	 	X	³·À½
2024-05-18	°¡ÆòÁ¶Á¾(505)	X	26.3	26.7	18.3	9.5	76	X	 	X	³·À½
2024-05-18	¾È¼º(516)	X	27.2	27.7	19.9	11.6	71	X	 	X	³·À½
2024-05-18	°£¼º(517)	X	29	30.1	25.1	20.6	34	X	 	X	³·À½
2024-05-18	ÆòÃ¢(526)	X	25.8	27.5	17.6	8.2	64	X	 	X	³·À½
2024-05-18	ÀÇÁ¤ºÎ(532)	X	26	26.4	19.5	12.7	70	X	 	X	³·À½
2024-05-18	È¾¼º(536)	X	25.5	27	18.4	9.3	66	X	 	X	³·À½
2024-05-18	°í¾ç(540)	X	28.3	29	20.3	13.3	74	X	 	X	³·À½
2024-05-18	³²¾çÁÖ(541)	X	27.3	28.1	19.9	11.9	67	X	 	X	³·À½
2024-05-18	¾È»ê(545)	X	26.4	26.5	18.4	9.9	77	X	 	X	³·À½
2024-05-18	°æ±â±¤ÁÖ(546)	X	25.1	26.7	18.8	11.2	63	X	 	X	³·À½
2024-05-18	¿©ÁÖ(548)	X	26.4	27.4	19.7	11.3	67	X	 	X	³·À½
2024-05-18	¿ëÀÎ(549)	X	25.6	26.7	18.9	10.8	70	X	 	X	³·À½
2024-05-18	¿À»ê(550)	X	26.7	27.6	19.7	10.5	70	X	 	X	³·À½
2024-05-18	ÆòÅÃ(551)	X	27	27.4	20.3	12.7	70	X	 	X	³·À½
2024-05-18	È­Ãµ(555)	X	26.3	27.1	17.7	9	75	X	 	X	³·À½
2024-05-18	¾ç±¸(556)	X	26.1	27.5	18.1	9	69	X	 	X	³·À½
2024-05-18	½ÃÈï(565)	X	25.6	25.6	18.6	11.5	77	X	 	X	³·À½
2024-05-18	±¸¸®(569)	X	26.6	27.5	19.8	12.3	66	X	 	X	³·À½
2024-05-18	È­¼º(571)	X	25.8	25.9	19.5	13.7	71	X	 	X	³·À½
2024-05-18	¼º³²(572)	X	26.3	26.6	19.7	12	73	X	 	X	³·À½
2024-05-18	°úÃµ(590)	X	27.2	28	19.6	11.1	71	X	 	X	³·À½
2024-05-18	¾çÁÖ(598)	X	26.1	26.2	19.2	11.5	75	X	 	X	³·À½
2024-05-18	´Ü¾ç(601)	X	25.9	28.3	18.2	9	67	X	 	X	³·À½
2024-05-18	ÁøÃµ(602)	X	26.3	28	20.4	12.2	63	X	 	X	³·À½
2024-05-18	±«»ê(603)	X	25.8	27.3	18.3	8.7	68	X	 	X	³·À½
2024-05-18	¿ÁÃµ(604)	X	26.4	28.6	19.2	9.4	66	X	 	X	³·À½
2024-05-18	È«ºÏ(608)	X						X	 	X	³·À½
2024-05-18	°øÁÖ(612)	X	25.5	27.5	19.2	10.6	67	X	 	X	³·À½
2024-05-18	¼­Ãµ(614)	X	24.4	23.9	18.3	12.1	77	X	 	X	³·À½
2024-05-18	³í»ê(615)	X	26.1	27.8	19.7	10.8	65	X	 	X	³·À½
2024-05-18	´çÁø(616)	X	26.1	26	19.1	12.7	74	X	 	X	³·À½
2024-05-18	Ã»¾ç(618)	X	26.3	27	18.2	10.7	76	X	 	X	³·À½
2024-05-18	À½¼º(619)	X	25.5	26.7	19	9.6	69	X	 	X	³·À½
2024-05-18	ÁõÆò(623)	X	24.8	27.2	19.7	11.8	62	X	 	X	³·À½
2024-05-18	ÅÂ¾È(627)	X	23.7	24.4	19.2	15.4	72	X	 	X	³·À½
2024-05-18	¿¹»ê(628)	X	26.2	26.5	19.9	13.2	70	X	 	X	³·À½
2024-05-18	¾Æ»ê(634)	X	27.5	28	20	13.3	71	X	 	X	³·À½
2024-05-18	°è·æ(636)	X	25.8	27.2	17.8	8.3	74	X	 	X	³·À½
2024-05-18	¿¬ÃµÃ»»ê(652)	X	25.3	25.6	18.6	11	75	X	 	X	³·À½
2024-05-18	¾ç¾ç(670)	X	27.5	30.7	25.1	20.5	35	X	 	X	³·À½
2024-05-18	¹«¾È(699)	X	26.5	27.1	19.7	13.8	72	X	 	X	³·À½
2024-05-18	¹«ÁÖ(701)	X	24.8	28.8	18.6	7.8	55	X	 	X	³·À½
2024-05-18	ÀÍ»ê(702)	X	25.7	28.2	19.9	12.4	56	X	 	X	³·À½
2024-05-18	Áø¾È(703)	X	24.2	26.7	17.6	7.3	62	X	 	X	³·À½
2024-05-18	´ã¾ç(706)	X	28.6	29.7	20.5	10.8	74	X	 	X	³·À½
2024-05-18	±¸·Ê(709)	X	27.3	29.2	18.5	8.1	71	X	 	X	³·À½
2024-05-18	³ªÁÖ(710)	X	26.2	28.1	19.4	11.6	70	X	 	X	³·À½
2024-05-18	¼øÃµ½Ã(712)	X	25.7	25.4	18.7	11.3	78	X	 	X	³·À½
2024-05-18	±¤¾çÀ¾(713)	X	26.7	28	19.6	11.8	71	X	 	X	³·À½
2024-05-18	Àå¼º(730)	X	26.8	28.8	19.9	11.4	70	X	 	X	³·À½
2024-05-18	¿µ¾Ï(731)	X	26.7	28	20.5	13.4	67	X	 	X	³·À½
2024-05-18	º¸¼º(732)	X	23.8	24.2	16.8	9.9	77	X	 	X	³·À½
2024-05-18	¿ÏÁÖ(734)	X	26.7	27.9	18.6	8.3	72	X	 	X	³·À½
2024-05-18	±èÁ¦(737)	X	26.8	27.4	20.6	14.8	65	X	 	X	³·À½
2024-05-18	È­¼ø(741)	X	27.1	28.5	19.3	11.5	66	X	 	X	³·À½
2024-05-18	ÇÔÆò(754)	X	26.9	27.7	19.2	12	74	X	 	X	³·À½
2024-05-18	°î¼º(768)	X	26.9	28.9	18.5	9.2	65	X	 	X	³·À½
2024-05-18	¾ÐÇØµµ(789)	X	24.9	24.8	19.9	15.5	74	X	 	X	³·À½
2024-05-18	¿µ¾ç(801)	X	25.4	27.6	17.4	8	69	X	 	X	³·À½
2024-05-18	¼ºÁÖ(810)	X	26.8	30.1	19.8	9.5	58	X	 	X	³·À½
2024-05-18	°í·É(812)	X	26.5	29.2	19.6	9.3	63	X	 	X	³·À½
2024-05-18	Ã»µµ(813)	X	25.8	29.5	18.7	9	57	X	 	X	³·À½
2024-05-18	¿¹Ãµ(815)	X	26.1	28.7	19.2	10	64	X	 	X	³·À½
2024-05-18	±èÃµ(822)	X	27.8	31	20.3	8.5	57	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	±ºÀ§(823)	X	27.2	28.4	19	9.6	69	X	 	X	³·À½
2024-05-18	Ä¥°î(825)	X	26.8	29.1	20.4	11.5	62	X	 	X	³·À½
2024-05-18	°æ»ê(827)	X	26.3	30	21.7	12.7	42	X	 	X	³·À½
2024-05-18	»ïÃ´(876)	X	27.7	31.3	25.6	21.5	28	X	 	X	³·À½
2024-05-18	¼ÓÃÊ(90)	X	25.4	27	23.6	21.7	37.8	X	 	X	³·À½
2024-05-18	»ïÃµÆ÷(907)	X	25	23.8	18.1	13.3	79	X	 	X	³·À½
2024-05-18	°í¼º(918)	X	24.8	24.3	18	11.6	78	X	 	X	³·À½
2024-05-18	Ã¢³ç(919)	X	26.4	29.8	19.6	10.1	57	X	 	X	³·À½
2024-05-18	ÇÔ¾È(920)	X	26.1	28.7	18.8	9.4	66	X	 	X	³·À½
2024-05-18	ºÏÃáÃµ(93)	X	26.3	27.1	18.8	9.3	71	X	 	X	³·À½
2024-05-18	ÇÏµ¿(932)	X	26.4	27.1	18.6	10.1	71	X	 	X	³·À½
